JNJ,T,PG,Portfolio
3.6695542264675653,6.856593659359312,4.209462939088478,0.6329936347117282
6.856593659359312,12.886273174497648,7.971711463334455,1.192144349073995
4.209462939088478,7.971711463334455,4.98012406671249,0.7394989500567226
0.6329936347117282,1.192144349073995,0.7394989500567226,0.11038166244525034
